,station,Present_Tmax,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC2,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lon,Slope,Solar radiation,Next_Tmin,Next_Tmax
5541,17.0,35.3,48.80648422,87.87395477,34.62980836,25.50604532,4.580408464,147.8622143,0.000181762,0.097700726,0.0,0.007045979,0.0,0.0,127.09899999999999,0.6970000000000001,5275.314941,23.4,34.2
4910,11.0,33.9,63.60181808,90.23383331,28.30326287,23.38541481,4.351483946,84.39969556,0.438741564,0.500959175,1.5125975809999999,0.033773041000000004,0.284440915,0.782691948,127.085,0.6233,5761.848633,22.1,30.2
2855,6.0,28.8,58.60345459,91.23609924,27.51155084,23.59611252,5.754522731000001,28.91621757,0.695835702,0.12009057599999999,0.0,0.010352766,0.00213109,0.0,127.042,0.1457,4764.229492,23.4,29.4
1850,1.0,26.5,55.44075775,96.22673035,27.32167599,21.43129476,9.550168395,66.66324347,0.15769232800000002,0.0082931,0.0,0.0,0.0,0.0,126.991,2.785,5881.220703,20.0,28.3
665,16.0,30.5,52.98623657,80.88835907,29.40968131,23.6079118,4.921640476,89.22194068,0.065325945,0.33490364,0.0,0.0,0.0,0.0,126.995,2.2579,5514.975098,20.5,29.7
4501,2.0,24.0,36.74946594,94.80198669,28.86929037,21.07704963,6.684022933,59.01587913,0.19882944,0.000820103,0.011827428000000001,0.0,0.0,0.0,127.03200000000001,0.5141,4619.683594,19.6,29.3
4889,15.0,32.7,41.54290009,77.50473785,33.23886848,26.49652776,6.558376729,41.30625741,0.140946944,0.666465231,0.0,0.0,0.0,0.210117379,126.93700000000001,0.8552,5776.346191,24.6,34.8
2474,25.0,26.7,45.21126556,93.80577087,29.81826244,22.80262309,5.158822755,32.51660510000001,0.585208597,0.236651903,0.009613348,0.2588312,0.0,0.0,126.97,0.2713,5261.985352000001,22.8,27.6
4175,1.0,27.4,47.54404449,94.60666656,29.26815782,21.4257743,6.886727174,94.25708579,0.068814791,0.036780556,0.0,0.0,0.009647196,0.0,126.991,2.785,5214.742188,20.5,30.2
911,12.0,29.6,78.25479126,95.03685761,29.66402954,25.94091214,7.570368547999999,39.09512006,0.39867382700000004,0.157178055,0.0,0.28611782199999997,0.122432819,0.0,126.988,0.5931,5350.594238000001,20.9,28.0
4709,10.0,25.2,66.70793152,96.23500824,22.71787567,19.54873116,9.361276229,47.67416106,0.509996482,0.930922232,0.0,0.391248663,4.733091367,8.828923126,126.955,5.1782,5865.756348,19.0,23.0
4167,18.0,33.8,45.18930054,92.64566040000001,31.09345934,24.39752954,6.490694622,105.10929180000001,0.120551227,0.033153421,0.0,0.0,0.0,0.0,127.024,1.2313,5082.563477000001,23.9,32.4
2321,22.0,32.9,45.23696518,89.60906982,33.97009067,25.35163001,5.1188811460000005,74.01148017,0.21275223199999999,0.22744281600000002,0.048245051,0.0,0.0,0.0,127.086,0.1332,5409.069824,23.9,34.6
2520,21.0,30.2,32.47659302,73.72390747,31.93118909,20.82230671,11.63347707,16.72213441,0.080632439,0.49402000799999995,0.0,0.0,0.0,0.0,127.04,0.5721,5211.047852000001,23.1,30.9
5575,1.0,32.0,49.40543365,85.64983368,33.13234063,25.1003427,6.387012313,103.82251020000001,0.01090115,0.40281596799999997,0.0,0.0,0.0,0.0,126.991,2.785,5360.637207,23.9,31.6
7088,14.0,35.4,47.40106201,76.66676331,34.71618518,29.56464717,6.600016445,44.65750098,0.54035985,0.155208748,0.0,0.0,0.804841389,0.0,126.927,0.618,5287.500977000001,26.5,33.3
5797,23.0,34.1,56.10705948,85.8012085,31.55667907,25.92943022,5.903039227000001,89.09581645,0.16200957300000002,0.015135766,0.022703647999999996,0.0,0.016604748,0.0,126.891,0.1554,4954.847656,26.8,35.5
4824,25.0,28.4,40.52876282,76.41333771,33.23523762,24.01992586,6.254580497999999,18.87808307,0.012675472,0.062887081,0.0,0.0,0.0,0.0,126.97,0.2713,5795.938965,21.8,33.2
208,9.0,25.3,82.86544037,97.63525391,26.53246227,22.81808893,9.199063897,48.19731637,0.463573306,0.285650054,0.238181898,0.0,0.0,0.0,126.82600000000001,0.4125,5817.682617,23.0,26.4
4293,19.0,31.7,34.19861603,74.76986694,32.49443455,23.63780205,6.560149531,49.62663706,0.318878706,0.13124879999999997,0.0,0.0,0.0,0.0,126.93799999999999,1.7678,4971.731445,24.1,32.5
5179,5.0,32.5,69.46043396,83.56980896,29.26927078,24.97801147,5.456520021,88.29847590000001,0.737504486,0.508734957,0.000512352,0.033936453,0.247616815,0.0,127.135,0.5055,5584.763184,26.0,30.5
1883,9.0,30.0,63.17853546,91.52682495,28.13192765,22.55163827,6.163224012000001,65.04587118,0.48065938399999997,0.21551982600000003,0.0,0.060852276,0.0,0.0,126.82600000000001,0.4125,5748.505859000001,23.4,32.5
5834,10.0,32.5,54.11904907,81.27837372,32.19252327,25.04197205,5.352261543,86.71388376,0.120361485,0.277112622,0.0,0.0,4.858492442,0.0,126.955,5.1782,4843.271973,24.5,33.4
1922,23.0,31.6,57.80973053,85.83945465,27.78611895,22.73002826,7.068908681,84.43434827,0.22398753300000002,0.133860261,0.0,0.0,0.0,0.0,126.891,0.1554,5708.915039,23.8,32.1
7601,2.0,28.1,40.25235748,77.45635986,25.99792196,18.92012824,4.4938763580000005,51.97081002,0.323732573,0.506239835,0.0,0.0,0.0,0.0,127.03200000000001,0.5141,4619.683594,16.3,25.5
2074,25.0,31.5,66.35944366,87.68611145,27.85692042,24.78787721,7.966841757,16.18994959,0.5704163560000001,0.733238341,0.0,0.0,0.002980666,0.028776367999999997,126.97,0.2713,5619.105957,24.8,29.0
5446,22.0,32.6,74.36048889,92.20185089,27.18150843,24.58422862,4.426727941,52.196630799999994,0.7410977129999999,0.766875222,3.8288299410000004,3.1346764119999997,0.0013947529999999999,0.0,127.086,0.1332,5360.430176,25.0,32.1
2678,4.0,28.9,66.29547119,99.43841553,27.32570163,21.88266549,5.731568952000001,90.48613098,0.10430136400000001,0.098030768,0.0,0.0,11.05527716,0.0,127.022,2.5348,4992.89209,22.1,31.2
2501,2.0,30.5,35.10092926,79.67935181,31.2442344,19.77423726,11.49936046,80.92532333,0.078928218,0.508906394,0.0,0.0,0.0,0.0,127.03200000000001,0.5141,5219.932129,19.9,31.5
2634,10.0,25.4,67.93468475,91.54634857,23.56729704,20.04315194,3.947215845,44.38334155,0.47893549999999996,0.52987538,0.142422299,0.0,0.008823842,0.0005624380000000001,126.955,5.1782,5018.759765999999,18.8,23.3
1574,25.0,31.6,52.87717438,75.94390869,29.49252621,24.44998778,6.619390547,22.36651727,0.33202208699999997,0.63657355,0.0,0.0,0.0,0.072833678,126.97,0.2713,5849.743164,22.1,31.5
1227,3.0,32.3,30.65961075,78.58073425,34.28778811,24.02077692,6.220370034,14.20708276,0.003430158,0.016474693000000002,0.0,0.0,0.0,0.0,127.05799999999999,0.2661,4868.342285,23.0,32.7
3219,20.0,28.4,44.12380981,90.30231476,28.43847588,18.83609535,6.590938061,83.47876623,0.071159282,0.253919455,0.0,0.0,1.108558918,0.0,127.00399999999999,4.7296,5900.489746,19.5,31.3
6847,23.0,33.0,51.00580597,76.29603577,30.08908393,25.01203859,5.721591352999999,77.83670537,0.19591069600000002,0.48165547799999997,0.0,0.0,0.0,0.0,126.891,0.1554,5519.459961,24.7,30.6
4598,24.0,30.9,37.06856537,76.88426209,29.92005972,22.71604362,5.876675278,43.06198287,0.004111481,0.03841401,0.0,0.0,0.0,0.0,126.90899999999999,0.2223,4478.101074,22.4,31.0
7668,19.0,25.6,29.37504768,93.04691315,23.15217061,16.22307802,10.57538623,65.27704493,0.079506375,0.10127418199999999,0.0,0.0,0.0,0.0,126.93799999999999,1.7678,4574.11377,15.7,23.6
3521,22.0,27.0,63.504333499999994,72.93335724,26.28141992,21.37393315,5.108792981000001,57.8953344,0.31791541100000004,0.7155608390000001,0.0,0.0,0.0,0.0,127.086,0.1332,5680.842772999999,20.9,27.0
1015,16.0,30.8,51.0997467,91.00849915,32.43462243,25.10095743,8.938055654,125.2845432,0.274511872,0.0,10.32296984,0.0007808,0.0,0.0,126.995,2.2579,5154.463867,24.0,29.3
2343,19.0,34.4,44.02949142,77.81845856,35.29106942,27.19791454,11.93827651,85.20317713,0.297468175,0.496438348,0.01013462,0.001857151,0.0,0.49584137799999994,126.93799999999999,1.7678,5431.715332,27.1,35.2
5257,8.0,32.3,53.34501648,89.1024704,31.54316786,26.21188601,8.576690118,51.44472305,0.085728866,0.071839216,0.002646988,0.0,0.0,0.0,126.91,1.5629,5526.942383,25.8,31.5
2857,8.0,27.4,63.92348099,94.43669891,27.01162082,23.3043104,5.993894895,27.43356013,0.698294462,0.104537296,0.0,0.0,0.0,0.0,126.91,1.5629,4745.608886999999,22.8,28.8
1937,13.0,30.9,47.81217194,80.50400543,30.81959639,23.34768524,7.526710163,28.11792068,0.250521048,0.233341749,0.0,0.0,0.0,0.0,127.083,2.6865,5701.450195,24.2,29.3
5289,15.0,31.0,67.36447906,98.11793518,29.20696654,25.54251271,8.300008436,50.6067915,0.886782216,0.461514851,0.0015182320000000002,1.061858583,0.89748597,0.16831956,126.93700000000001,0.8552,5517.881836,26.0,29.2
5141,17.0,31.9,51.4722023,89.08406067,31.52586789,23.53919699,5.503487512,127.510427,0.381315801,0.097497024,3.15e-05,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,5634.69043,22.4,31.6
2169,20.0,33.0,71.22477722,99.43590546,25.92101671,21.46325934,21.85762099,106.9110034,0.31477792,0.0008947139999999999,0.433955463,0.376497294,0.0,0.0,127.00399999999999,4.7296,5630.30127,20.1,26.9
859,10.0,31.0,62.40201569,95.08435059,30.39146358,24.29771748,7.22153755,69.37043556,0.446022439,0.139932282,0.307738452,0.006007604000000001,0.0,0.0,126.955,5.1782,5325.425781,25.3,30.8
5127,3.0,32.3,42.4171524,72.53476715,33.32309751,25.75469332,6.6050138270000005,19.12445525,0.36925820600000003,0.071521312,0.015272906000000001,0.0,0.0,0.0,127.05799999999999,0.2661,5627.421875,24.6,31.7
4953,4.0,29.5,54.04482651,96.63652039,29.59657401,22.52249883,9.431941589,102.4478196,0.115713095,0.10674468,0.00493777,0.0,8.56e-05,0.0,127.022,2.5348,5728.316406,23.7,32.3
6429,5.0,26.0,62.03893662,94.35649872,29.42623953,22.9719997,6.445846697,105.97598729999999,0.237031047,0.059431179,0.786612511,0.0,0.0,0.0,127.135,0.5055,5778.930664,22.1,31.3
3094,20.0,28.1,55.77478789999999,98.23428345,24.45992838,18.70640431,11.48780749,101.95259109999999,0.144901306,0.140193787,0.308744062,0.002534551,0.0,0.0,127.00399999999999,4.7296,5932.124022999999,21.0,28.2
1410,11.0,33.6,44.55980301,79.05484009,30.47454536,23.11925873,6.232187549,60.06076129,0.016177885,0.040026452000000004,0.0,0.0,0.0,0.0,127.085,0.6233,4621.790527,23.0,32.6
883,9.0,32.2,73.90567779999999,93.49152374,30.19820568,25.91345108,6.912559827000001,70.00049867,0.25639803,0.141500899,0.0,0.0,0.13402876,0.0,126.82600000000001,0.4125,5336.263184,25.5,31.2
3677,3.0,25.0,80.46398926,91.88512421,27.22555326,24.7191081,8.28757742,8.512723823,0.638937075,0.582832362,0.375105585,0.937171405,0.08617636699999999,0.052593588,127.05799999999999,0.2661,5572.717285,23.4,26.1
565,16.0,29.7,85.1195755,92.44084167,26.2574049,25.23612352,10.40448713,48.78920925,0.861427994,0.46796631899999996,0.023724925,2.971873149,0.006590881999999999,0.0,126.995,2.2579,5595.178223,24.1,26.7
3954,5.0,32.0,77.59571838,95.90115356,29.05581694,24.8818133,6.73951448,61.71761329999999,0.775961682,0.178202597,0.016946793999999998,2.016342945,0.001103528,0.0,127.135,0.5055,5314.76709,26.2,33.5
3356,7.0,34.1,83.82940674,91.75634766,27.11460648,24.86561603,12.70885231,143.0218716,0.742617552,0.856517216,1.954312166,0.966074413,1.152869172,2.465902132,126.838,0.0985,5757.716309,23.9,27.0
3508,9.0,29.3,58.45787048,86.11330414,25.53778555,21.72715926,5.377101132999999,64.86913665,0.366580784,0.6926464240000001,0.0,0.0,0.0,0.0,126.82600000000001,0.4125,5705.89209,22.1,27.6
5487,13.0,34.1,42.451828000000006,83.15570068,35.28736378,26.4398196,4.853301644,41.00839345,0.06588722400000001,0.048281838,0.005120608,0.0,0.0,0.0,127.083,2.6865,5310.041992,26.5,36.1
3895,21.0,31.9,63.77863312,88.06167603,30.45249016,25.91711304,10.04685185,36.24818738,0.56124982,0.252302032,0.007955441,0.1845413,0.000502227,0.0,127.04,0.5721,5394.827636999999,23.8,29.6
7697,23.0,23.7,46.16214371,76.67818451,22.55293251,15.70379125,4.152942106,47.53886839,0.649810308,0.088268662,0.0,0.0,0.0,0.0,126.891,0.1554,4482.970215,17.0,23.8
3997,23.0,33.1,55.42015839,84.35671234,32.0715734,26.19640496,4.985110908999999,74.60847028,0.199784398,0.061838292999999996,0.0,0.0,0.0,0.0,126.891,0.1554,5282.941406,26.4,35.6
4795,21.0,26.4,55.79081345,85.86373138,27.50235695,22.16876235,4.595228771,9.574418406,0.7228397809999999,0.37233885299999997,0.0,0.0,0.0,0.0,127.04,0.5721,5809.657715,21.0,28.5
4363,14.0,28.8,55.69697571,91.45172882,28.04352351,22.35556803,5.576874902,37.57449818,0.5727701620000001,0.094506188,22.360885699999997,0.069264253,0.041467175,0.0,126.927,0.618,4821.79834,22.5,29.2
456,7.0,28.2,63.23960114,90.74718475,29.74566593,24.68088826,8.614898761000001,124.11957240000001,0.18419327600000002,0.26546718199999997,0.0,0.0,0.0,0.0,126.838,0.0985,5662.053223,24.4,30.9
6416,17.0,28.1,79.32125092,95.23252106,27.52600675,24.00343128,9.926032166,48.25796127,0.8065391479999999,0.7473366359999999,3.049535086,0.057665817,0.016374923,0.035893475,127.09899999999999,0.6970000000000001,5802.665527,22.2,25.3
6727,3.0,32.3,67.77348328,83.9405899,31.34849532,27.45664659,7.775416672,9.968345722,0.49801013200000005,0.268738501,0.0,0.0,0.0,0.0,127.05799999999999,0.2661,5609.610352000001,25.8,28.4
1504,5.0,29.1,45.94268417,86.94802094,27.40109536,21.27476977,6.641334702999999,130.61862779999998,0.13251321900000002,0.061894109,0.0,0.0,0.0,0.0,127.135,0.5055,4445.645996,20.7,28.7
918,19.0,29.6,80.21763611,94.32803345,29.62310258,26.45345938,7.066725582,36.53455132,0.380226104,0.205380368,0.0,0.528088321,0.060845181,0.0,126.93799999999999,1.7678,5330.692383,22.0,27.2
3085,11.0,28.8,44.01453018,88.74428558,26.34609148,20.89825272,9.743399222999999,84.17331473,0.12978293,0.049218658,0.27389506,0.005581066,0.0,0.0,127.085,0.6233,5864.000977000001,21.9,28.7
2772,23.0,24.1,72.58901978,95.52500153,25.24637181,21.06184929,4.689533055,48.31148148,0.850503784,0.355498169,1.224151149,1.123197128,0.0,0.0,126.891,0.1554,4887.75,20.3,25.8
2399,25.0,29.7,69.05143738,91.57765961,29.37843283,25.00581554,4.855225841,30.36118158,0.39870792899999996,0.273364423,0.388208691,0.011583941,0.009380989000000001,0.0,126.97,0.2713,5340.794922,24.3,31.2
3465,16.0,32.8,42.18967056,69.95466614,28.6525353,20.32968648,12.92410449,141.6072791,0.137231893,0.01680497,0.0,0.0,0.0,0.0,126.995,2.2579,5712.382324,19.9,27.4
136,12.0,29.3,50.02148056,92.27848053,31.288386699999997,21.90283346,7.29664278,23.63411417,0.26820627399999997,0.015500781000000002,0.0,0.0,0.0,0.0,126.988,0.5931,5891.303711,20.5,31.3
2906,7.0,29.5,69.41362762,95.58268738,25.96403916,23.13344992,5.06400467,66.27472655,0.41454728,0.6107684729999999,0.0,0.0,0.680593252,0.33638292200000003,126.838,0.0985,4671.15918,24.2,29.2
32,8.0,31.0,66.70443726,92.33698273,26.90571545,22.55986447,12.79457045,82.40053471,0.754831716,0.572974157,2.2449080269999997,5.686821675,0.17318079600000003,2.2622806680000003,126.91,1.5629,5858.525879,21.3,28.2
3097,23.0,29.8,50.33155823,91.5354538,24.86081881,20.756598699999998,10.32574646,120.94684029999999,0.08510013699999999,0.006949848000000001,0.128550751,0.0,0.0,0.0,126.891,0.1554,5851.387695,21.6,28.7
2981,7.0,27.9,55.59171677,83.77906036,27.08701633,21.63392255,5.3924653529999995,124.02526470000001,0.047788529,0.099188914,0.0,0.0,0.0,0.0,126.838,0.0985,4558.074707,21.3,30.4
6270,21.0,27.7,42.16811752,90.25447845,33.03090136,23.72856378,6.926955909,30.50861134,0.123583594,0.135887809,3.207538423,0.003777661,0.0,0.0,127.04,0.5721,5841.541015999999,23.6,31.4
5061,12.0,22.0,57.30429839999999,89.58919525,27.56225089,20.58739606,5.181960861,25.56767126,0.24059753,0.005423811999999999,0.0,0.0,0.001135115,0.0,126.988,0.5931,5735.509765999999,18.9,28.0
3691,17.0,24.8,88.66590881,97.27229309,26.16793175,23.75707229,6.750062525,37.39166025,0.613553049,0.587844076,0.345874688,0.764747211,0.16822634399999997,0.189272432,127.09899999999999,0.6970000000000001,5579.674805,23.1,26.1
5087,13.0,27.7,38.54032516,91.24058533,32.91986903,21.28154511,5.193238199,36.85879324,0.037444406,0.19964421699999998,0.0,0.0,0.0,0.0,127.083,2.6865,5654.287598,21.1,32.6
6919,20.0,29.0,74.35895538,95.36749268,29.12356894,22.40945067,7.034780243999999,79.4254094,0.37686064700000005,0.180961261,0.0,0.0,0.0,0.0,127.00399999999999,4.7296,5547.700195,24.4,31.7
5478,4.0,33.9,55.94927979,94.74877167,33.19141251,25.22615834,5.867360135,128.05309640000002,0.062482005,0.003454237,0.038178668,0.0,0.0,0.0,127.022,2.5348,5314.910156,26.4,37.0
2410,11.0,29.3,46.87421036,89.93436432,31.90359741,25.48034477,7.58517768,63.84294701,0.088006415,0.09070853300000001,0.0,0.0,0.0,0.0,127.085,0.6233,5327.157715,25.5,29.8
3246,22.0,29.9,37.40084839,73.63174438,29.37533184,22.54022402,4.978970865,78.35961692,0.2876261,0.540300384,0.0,0.0,0.0,0.014291371,127.086,0.1332,5811.774414,20.6,27.2
1565,16.0,30.2,55.45885849,81.41794586,28.83418828,23.49142077,6.129608661000001,60.29430763,0.313551165,0.674604095,0.0,0.0,0.0,0.122850229,126.995,2.2579,5855.75293,20.4,29.9
5195,21.0,32.9,56.85965347,74.06166077,30.82591573,26.26418969,6.7896417179999995,35.67368607,0.7423339729999999,0.484554886,0.002706277,0.6779758140000001,0.078301257,0.0,127.04,0.5721,5587.296875,27.3,31.4
5556,7.0,33.7,66.43494415,87.70960236,31.54100636,27.56742824,5.105235716,125.0176388,0.22366658600000003,0.089452146,0.0011881069999999999,0.0,0.008122951,0.0,126.838,0.0985,5225.844238000001,27.3,34.6
6581,7.0,28.4,76.65180969,94.04233551,28.67239902,25.40552751,6.13189132,91.91677829,0.51509164,0.506112196,0.0,0.0,0.0,0.0,126.838,0.0985,5692.382324,23.7,29.1
3847,23.0,35.0,64.63344574,93.97870636,29.9238382,26.04606681,7.543496052,73.55387036,0.329997157,0.095671256,0.0,0.0,0.0,0.0,126.891,0.1554,5432.126465,26.6,33.0
2344,20.0,34.4,53.108829500000006,88.69137573,32.96750602,25.51411657,16.42905239,139.7495155,0.275621905,0.504529585,0.035738826,0.0,0.0,0.25824833199999997,127.00399999999999,4.7296,5479.45752,26.6,35.2
2859,10.0,26.5,69.15110779,96.24773407,25.69658071,22.08706242,6.876394739,37.35131637,0.6790731320000001,0.09622043400000001,0.0,0.0,0.0,0.0,126.955,5.1782,4693.443848,20.1,28.8
7266,17.0,30.8,58.4226799,92.65828705,28.23435634,22.6242723,5.185168872,90.43301423,0.361296591,0.7217845890000001,0.0,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,5101.342772999999,21.9,27.6
5142,18.0,36.0,50.5030098,80.47108459,31.74896439,24.35708893,6.414968421,107.15370120000001,0.330980328,0.058817033,0.017535106,0.0,0.0,0.0,127.024,1.2313,5623.249022999999,25.7,34.8
7489,15.0,29.2,51.00696182,84.78510284,30.84360575,24.84628967,5.879478763,17.00812354,0.160368714,0.141066259,0.0,0.0,0.0,0.0,126.93700000000001,0.8552,4808.338379,23.3,32.2
3640,16.0,30.1,55.70406342,86.07700348,29.78209362,24.96259447,5.36077252,86.74265194,0.300964307,0.5347662,0.0,0.0,0.0,0.34483695,126.995,2.2579,5595.178223,23.0,30.2
2362,13.0,34.4,64.22011566,86.58351135,30.85389671,24.87510328,9.863490482000001,76.88280042,0.511715774,0.664052585,1.173929027,0.002098725,0.696769913,0.01042095,127.083,2.6865,5361.722656,24.3,30.1
7403,4.0,28.8,63.87361526,98.8514328,28.46305828,22.17005775,4.839865088,109.0356969,0.263930243,0.346455953,0.0,0.0,0.117400765,0.0,127.022,2.5348,4893.187988000001,22.9,28.6
5104,5.0,30.5,50.4424057,88.62285614,31.63903185,22.51808775,6.254071236000001,135.2638494,0.16241504699999998,0.235966197,0.0,0.0,0.0,0.0,127.135,0.5055,5638.637207,22.7,32.4
1690,16.0,26.5,38.7760849,81.79286957,31.497199900000002,21.75492345,5.1070151930000005,95.35890019,0.09504929699999999,0.081123025,0.0,0.0,0.003358188,0.0,126.995,2.2579,5818.445801,18.9,33.8
6696,22.0,33.7,60.11949539,84.00807953,32.32434591,27.09463016,6.172616262999999,97.94182475,0.331840147,0.34621116,0.0,0.0,0.0,0.0,127.086,0.1332,5632.53418,27.7,33.5
2028,4.0,31.5,53.31069946,93.82299042,30.66777848,22.72581538,5.48861286,63.69941043,0.17822850399999998,0.06927658099999999,0.0,0.0,0.0,0.0,127.022,2.5348,5637.466309,24.4,31.9
6139,15.0,27.4,57.90269852,87.25305176,22.25447046,17.06198188,13.25345826,39.02990063,0.188598455,0.846429952,0.0,0.0,0.125071913,0.210252849,126.93700000000001,0.8552,4470.393066,17.9,25.9
3317,18.0,31.3,43.21160889,82.23538971,32.87365583,23.55644473,5.629041831,82.98656789,0.25599041699999997,0.09841446300000001,0.0,0.0,0.0,0.0,127.024,1.2313,5794.006836,23.5,35.5
2042,18.0,31.8,46.67253494,89.74037170000001,31.22040766,24.01214793,6.708514571,86.42556302,0.178471997,0.072448288,0.0,0.0,0.0,0.0,127.024,1.2313,5640.830566,24.8,32.7
3519,20.0,28.4,61.33614349,84.14746094,24.64130576,20.20554197,6.840598285,62.71954616,0.35379831,0.740507378,0.0,0.0,0.0,0.0,127.00399999999999,4.7296,5766.23877,22.1,27.6
6015,16.0,31.2,48.79963303,79.27407074,30.88036303,25.39341115,6.950253267999999,93.90843868,0.070170882,0.725358524,0.0,0.0,0.0,0.008647690999999999,126.995,2.2579,4604.654785,23.1,32.5
1782,8.0,33.8,42.73816681,91.6412735,30.55032537,22.63597403,7.962210099,48.5481861,0.064267333,0.20274804,0.0,0.0,0.0,0.0,126.91,1.5629,5782.484375,21.9,33.1
3799,25.0,31.2,71.05605316,94.29528809,28.64573628,26.08098566,7.314960321,35.13049251,0.769309389,0.481051668,0.0,0.959634326,0.062276436,0.007069253,126.97,0.2713,5482.245117,25.2,29.6
1667,18.0,30.4,36.29924774,89.6749115,29.73565242,22.95220977,5.944524248,94.05243365,0.7169696259999999,0.10661482,0.01700971,0.12328263099999999,0.0,0.0,127.024,1.2313,5831.559082,23.5,30.7
5865,16.0,32.1,56.2022171,82.75697327,31.17224951,26.15486875,5.582721939,69.77561545,0.26388566399999996,0.5059537479999999,0.0,0.0,0.0,0.0,126.995,2.2579,4826.579102000001,25.6,32.1
2889,15.0,28.8,45.10919189,85.37825775,29.57854418,22.67381776,5.012752046,23.41119309,0.281113438,0.582595324,0.0,0.0,0.0,0.0,126.93700000000001,0.8552,4736.513672,21.2,30.5
3435,11.0,31.4,29.25520134,86.24442291,35.06866473,23.88286376,7.260954479,68.22440124,0.253482339,0.08840151800000001,0.0,0.0,0.0,0.0,127.085,0.6233,5736.588867,23.1,33.9
6204,5.0,29.0,87.99890137,95.88116455,26.31186621,23.47996104,8.126258612,55.22579463,0.833015753,0.906169325,5.375933786,0.286771402,0.050220332,3.206304783,127.135,0.5055,5854.146973,21.9,27.9
6395,21.0,28.0,60.19739914,85.94584656,32.04630552,25.72742997,5.84413753,7.614394575,0.365372517,0.633916419,0.0,0.0,0.0,0.042250925999999994,127.04,0.5721,5800.206543,23.6,29.8
4104,5.0,32.3,43.80760956,94.6842804,31.61275808,23.80239465,5.879039466,131.0508283,0.380349915,0.068175889,0.0,0.0,0.0,0.0,127.135,0.5055,5147.667969,22.7,30.3
276,2.0,25.2,89.47174072,96.02622223,24.90525401,22.8320345,9.144509191000001,43.09910744,0.8876678709999999,0.8786918359999999,0.594783736,4.214027405,3.230903258,0.502909165,127.03200000000001,0.5141,5778.17627,23.0,24.3
7083,9.0,35.9,63.67869949,88.21479797,32.97753584,28.26201893,5.740849227000001,96.45548725,0.589534915,0.174917197,0.0,0.0,0.0034085340000000004,0.0,126.82600000000001,0.4125,5309.967772999999,26.1,34.2
349,25.0,25.8,84.39494324,93.85165405,26.81284265,24.96762555,9.136137605,42.41667418,0.7946324459999999,0.634099509,3.4199516310000004,0.412244725,0.227692692,0.0,126.97,0.2713,5739.846191,23.5,25.9
5696,22.0,36.9,42.05713272,87.30572509999999,35.47943695,27.50696837,5.903176069,113.22543449999999,0.09420099,1.45e-06,0.0,0.0,0.0,0.0,127.086,0.1332,5082.049805,26.7,36.1
4992,18.0,33.3,55.99367905,77.70858002,27.48359606,23.29814243,5.8091563189999995,65.18377638,0.528093649,0.6528974439999999,0.0,0.0,0.0,0.006909803000000001,127.024,1.2313,5719.58252,23.9,31.1
2064,15.0,30.9,69.07012939,88.96045685,27.39626601,24.55013184,8.607450704,22.9714764,0.562811876,0.758241455,0.0,0.0,0.0018848579999999999,0.055329697000000004,126.93700000000001,0.8552,5632.461914,23.6,28.3
4225,1.0,28.6,69.876091,83.37476349,25.30874374,22.22571989,4.470064322,38.842417600000005,0.623915807,0.499087224,0.0,1.344964822,0.027070484,0.0,126.991,2.785,5152.121094,18.5,28.4
4885,11.0,32.9,46.60202408,85.04695129,32.79642028,25.57885401,5.333332618,65.99107361,0.155801125,0.699151065,0.0,0.0,0.0,0.36205083299999996,127.085,0.6233,5773.572754,23.1,34.5
7561,12.0,27.1,32.91649246,91.95388031,30.41649915,21.89448892,6.580618381,19.49783491,0.068298666,0.030988942000000002,0.0,0.0,0.0,0.0,126.988,0.5931,4736.23584,21.4,30.6
6100,1.0,20.1,50.19690323,83.48641968,24.09443863,15.99200666,11.12189507,107.3931455,0.03942247,0.157258502,0.0,0.0,0.0,0.0,126.991,2.785,4654.086426,16.4,23.7
493,19.0,29.4,65.92669678,82.91825104,29.57168629,25.65871567,10.11971333,29.58868549,0.45257313,0.388116375,0.0,0.0,0.0,0.0,126.93799999999999,1.7678,5692.742676,24.1,30.6
781,7.0,28.4,58.66854095,91.09368134,30.19378933,23.99748291,3.88177678,121.43562890000001,0.111550588,0.049684442,0.0,0.0,0.0,0.0,126.838,0.0985,5406.260254,24.5,33.4
7633,9.0,25.9,62.48046875,93.61396027,25.66620852,19.8034548,7.746524612000001,66.77531129,0.529816648,0.5845506420000001,0.0,0.0,0.026195483999999998,2.250651876,126.82600000000001,0.4125,4588.736816,17.6,27.8
3514,15.0,28.5,51.40078735,75.67551422,26.35464001,22.56176769,6.210952917999999,24.6092852,0.304249935,0.757503337,0.0,0.0,0.0,0.0,126.93700000000001,0.8552,5697.161133,22.3,28.1
4602,3.0,30.0,28.69041061,87.18019867,32.14781836,21.7703032,6.552135646,13.59004887,0.011583273,0.112775871,0.0,0.0,0.0,0.0,127.05799999999999,0.2661,4458.824707,20.8,30.6
